Customer ID,Customer Name,Segment,Region,State,City,Join Date,Geography Key,Recency,Frequency,Monetary,Total_Profit,Total_Units,First_Purchase,Last_Purchase,R_Score,F_Score,M_Score,RFM_Score,RFM Segment,Customer Lifetime Value,Average Order Value
CUST-0822,Victoria Perez,Consumer,South,Virginia,Richmond,2023-10-19,GEO-0013,519,6,1636.6,696.73,15,2023-11-07,2025-01-28,1,4,3,143,Loyal Customers,1636.6,272.77
CUST-0823,Mark Nelson,Home Office,West,California,San Jose,2024-11-04,GEO-0011,64,6,5844.6,2336.13,11,2025-03-06,2026-04-28,4,4,4,444,Champions,5844.6,974.1
CUST-0824,Donald Peterson,Corporate,South,Florida,Miami,2023-04-27,GEO-0012,102,10,13774.7,5443.22,27,2023-07-16,2026-03-21,4,5,5,455,Champions,13774.7,1377.47
CUST-0825,David Collins,Consumer,South,Georgia,Atlanta,2022-06-30,GEO-0010,416,2,286.1,103.38000000000001,9,2024-11-26,2025-05-11,1,2,1,121,Low-Value Customers,286.1,143.05
CUST-0826,Joyce Murphy,Consumer,West,Colorado,Denver,2024-10-15,GEO-0022,159,3,1618.0,697.84,6,2025-09-04,2026-01-23,3,3,3,333,Loyal Customers,1618.0,539.33
CUST-0827,Janet Williams,Consumer,South,Florida,Orlando,2022-03-15,GEO-0021,378,4,6354.25,2235.0,9,2022-10-21,2025-06-18,1,3,5,135,Loyal Customers,6354.25,1588.56
CUST-0828,Anna Peterson,Consumer,West,Washington,Spokane,2025-05-22,GEO-0007,251,2,56.4,23.900000000000002,2,2025-09-16,2025-10-23,2,2,1,221,Low-Value Customers,56.4,28.2
CUST-0829,Emma Hill,Home Office,East,Pennsylvania,Pittsburgh,2024-07-23,GEO-0031,129,2,864.0,446.39,6,2025-10-21,2026-02-22,3,2,2,322,Potential Loyalists,864.0,432.0
CUST-0830,Michelle Campbell,Home Office,East,Massachusetts,Boston,2024-07-19,GEO-0002,16,3,4462.55,1620.84,7,2024-12-27,2026-06-15,5,3,4,534,Loyal Customers,4462.55,1487.52
CUST-0831,Kevin Bailey,Corporate,South,Tennessee,Nashville,2024-01-15,GEO-0017,53,4,1685.7,692.5,18,2024-03-01,2026-05-09,4,3,3,433,Loyal Customers,1685.7,421.42
CUST-0832,Catherine Edwards,Consumer,East,Massachusetts,Boston,2022-01-05,GEO-0002,564,6,2019.8000000000002,980.8299999999999,17,2023-09-01,2024-12-14,1,4,3,143,Loyal Customers,2019.8,336.63
CUST-0833,Michelle Rivera,Home Office,Central,Texas,Dallas,2025-01-26,GEO-0019,121,4,2598.8,1153.3,5,2025-07-13,2026-03-02,3,3,3,333,Loyal Customers,2598.8,649.7
CUST-0834,Eric Mitchell,Corporate,West,California,San Diego,2022-12-03,GEO-0005,45,7,3633.0,1635.78,28,2023-02-07,2026-05-17,4,5,4,454,Champions,3633.0,519.0
CUST-0835,Amy Moore,Home Office,South,Florida,Orlando,2022-08-08,GEO-0021,1,1,598.0,306.38,2,2026-06-30,2026-06-30,5,1,2,512,New Customers,598.0,598.0
CUST-0836,Paul Sanchez,Consumer,South,Florida,Miami,2023-03-18,GEO-0012,449,5,5582.25,2326.14,8,2023-04-12,2025-04-08,1,4,4,144,Loyal Customers,5582.25,1116.45
CUST-0837,Ryan Harris,Corporate,West,Oregon,Portland,2024-04-28,GEO-0016,8,7,4642.7,1819.54,14,2024-06-01,2026-06-23,5,5,4,554,Champions,4642.7,663.24
CUST-0838,Jennifer Thomas,Corporate,South,Georgia,Atlanta,2024-07-25,GEO-0010,204,9,3110.0,1200.55,20,2024-08-01,2025-12-09,3,5,3,353,Loyal Customers,3110.0,345.56
CUST-0839,Gregory Cook,Consumer,South,Virginia,Richmond,2022-01-09,GEO-0013,734,3,1325.8,554.84,8,2022-05-25,2024-06-27,1,3,2,132,At-Risk Customers,1325.8,441.93
CUST-0840,Angela Miller,Corporate,South,Florida,Tampa,2025-04-13,GEO-0009,170,3,286.2,125.19999999999999,7,2025-08-06,2026-01-12,3,3,1,331,Potential Loyalists,286.2,95.4
CUST-0841,Kathleen Rogers,Corporate,East,New York,Buffalo,2025-03-30,GEO-0028,199,5,3575.4,1475.9899999999998,7,2025-05-20,2025-12-14,3,4,4,344,Loyal Customers,3575.4,715.08
CUST-0842,Daniel Taylor,Consumer,Central,Texas,San Antonio,2024-10-29,GEO-0001,185,5,7120.45,2823.57,14,2024-11-12,2025-12-28,3,4,5,345,Loyal Customers,7120.45,1424.09
CUST-0843,Douglas Roberts,Consumer,East,New Jersey,Newark,2023-07-15,GEO-0018,35,3,870.7,337.07000000000005,3,2024-05-26,2026-05-27,5,3,2,532,Potential Loyalists,870.7,290.23
CUST-0844,Ronald Baker,Home Office,South,Georgia,Atlanta,2022-10-01,GEO-0010,532,3,286.70000000000005,136.26,3,2023-06-17,2025-01-15,1,3,1,131,At-Risk Customers,286.7,95.57
CUST-0845,Sarah Evans,Corporate,Central,Texas,Austin,2025-01-26,GEO-0027,102,7,2494.2,1105.6599999999999,12,2025-02-22,2026-03-21,4,5,3,453,Loyal Customers,2494.2,356.31
CUST-0846,Henry Green,Corporate,East,Pennsylvania,Pittsburgh,2023-02-16,GEO-0031,80,10,5501.299999999999,1993.27,20,2023-03-30,2026-04-12,4,5,4,454,Champions,5501.3,550.13
CUST-0847,Anthony Nguyen,Corporate,West,Arizona,Phoenix,2022-12-31,GEO-0026,343,3,701.7,334.80000000000007,4,2023-10-02,2025-07-23,2,3,2,232,At-Risk Customers,701.7,233.9
CUST-0848,Nicholas Cooper,Corporate,Central,Texas,San Antonio,2022-08-25,GEO-0001,59,6,3487.95,1525.5700000000002,12,2023-11-02,2026-05-03,4,4,4,444,Champions,3487.95,581.32
CUST-0849,Ruth Rivera,Corporate,South,Florida,Orlando,2024-12-29,GEO-0021,17,14,24835.85,9284.2,47,2025-01-18,2026-06-14,5,5,5,555,Champions,24835.85,1773.99
CUST-0850,Andrew Diaz,Corporate,West,Oregon,Portland,2022-02-21,GEO-0016,61,11,17791.9,6329.17,23,2022-09-04,2026-05-01,4,5,5,455,Champions,17791.9,1617.45
